year,name,age,gender,worth,rank,source,industry,wealth_acquistion,country,wealth_status
2024,Dennis Gillings,79,Male,2.4,1380,Healthcare,Healthcare,self_made,United Kingdom,Increased
2024,Sam Goi,77,Male,2.4,1380,Food & Beverage,Food & Beverage,self_made,Singapore,Decreased
2024,Surjit Kumar Gupta,82,Male,2.4,1380,Manufacturing,Manufacturing,self_made,India,Increased
2024,Ugo Gussalli Beretta & family,86,Male,2.4,1380,Manufacturing,Manufacturing,self_made,Italy,Unchanged
2024,Shmuel Harlap,79,Male,2.4,1380,Automotive,Automotive,self_made,Israel,Increased
2024,Bent Jensen & Family,72,Male,2.4,1380,Manufacturing,Manufacturing,self_made,Denmark,Unchanged
2024,Bruce Karsh,68,Male,2.4,1380,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Shlomo Kramer,58,Male,2.4,1380,Technology,Technology,self_made,Israel,Increased
2024,Geoffrey Kwok,38,Male,2.4,1380,Real Estate,Real Estate,self_made,Hong Kong,Decreased
2024,Jonathan Kwok,32,Male,2.4,1380,Real Estate,Real Estate,self_made,Hong Kong,Decreased
2024,Lam Kong,59,Male,2.4,1380,Healthcare,Healthcare,self_made,China,Increased
2024,Angela Leong,63,Female,2.4,1380,Real Estate,Real Estate,self_made,Hong Kong,Decreased
2024,Solomon Lew,79,Male,2.4,1380,Fashion & Retail,Fashion & Retail,No Info,Australia,Increased
2024,Liang Xinjun,55,Male,2.4,1380,Finance & Investments,Finance & Investments,self_made,Singapore,Increased
2024,Jimmy John Liautaud,60,Male,2.4,1380,Food & Beverage,Food & Beverage,self_made,United States,Increased
2024,Kishore Mariwala,89,Male,2.4,1380,Food & Beverage,Food & Beverage,self_made,India,Increased
2024,Katarina Martinson,42,Female,2.4,1380,Diversified,Diversified,self_made,Sweden,Increased
2024,Dmitry Mazepin,55,Male,2.4,1380,Manufacturing,Manufacturing,self_made,Russia,Decreased
2024,Kailashchandra Nuwal,66,Male,2.4,1380,Manufacturing,Manufacturing,self_made,India,Increased
2024,Ajay Parekh,66,Male,2.4,1380,Manufacturing,Manufacturing,self_made,India,Increased
2024,Narendrakumar Parekh,85,Male,2.4,1380,Manufacturing,Manufacturing,No Info,India,Increased
2024,Andreas Pohl,59,Male,2.4,1380,Finance & Investments,Finance & Investments,self_made,Germany,Increased
2024,Bris Rocher,45,Male,2.4,1380,Fashion & Retail,Fashion & Retail,self_made,France,Unchanged
2024,Daniel Rocher,70,Male,2.4,1380,Fashion & Retail,Fashion & Retail,self_made,France,Unchanged
2024,Stephen Rubin,87,Male,2.4,1380,Fashion & Retail,Fashion & Retail,self_made,United Kingdom,Decreased
2024,Atul Ruia,53,Male,2.4,1380,Real Estate,Real Estate,self_made,India,Increased
2024,Ferit Faik Sahenk,60,Male,2.4,1380,Diversified,Diversified,self_made,Turkey,Decreased
2024,Steven Sarowitz,58,Male,2.4,1380,Technology,Technology,self_made,United States,Decreased
2024,Airat Shaimiev,62,Male,2.4,1380,Energy,Energy,No Info,Russia,Increased
2024,Basudeo Singh,83,Male,2.4,1380,Healthcare,Healthcare,self_made,India,Increased
2024,William Stone,68,Male,2.4,1380,Technology,Technology,self_made,United States,Increased
2024,Sylvia Stroeher,68,Female,2.4,1380,Fashion & Retail,Fashion & Retail,self_made,Germany,Increased
2024,Sun Shoukuan,74,Male,2.4,1380,Manufacturing,Manufacturing,self_made,China,Decreased
2024,Harley Sy,64,Male,2.4,1380,Diversified,Diversified,self_made,Philippines,Increased
2024,Ivan Tavrin,47,Male,2.4,1380,Finance & Investments,Finance & Investments,Inherited,Russia,Unchanged
2024,Wang Wenjing,59,Male,2.4,1380,Technology,Technology,Inherited,China,Decreased
2024,Wang Xicheng & family,75,Male,2.4,1380,Manufacturing,Manufacturing,Inherited,China,Decreased
2024,Wang Yanqing & family,57,Male,2.4,1380,Manufacturing,Manufacturing,self_made,China,Increased
2024,David Wertheim,66,Male,2.4,1380,Food & Beverage,Food & Beverage,No Info,Israel,Increased
2024,Yang Weidong & family,55,Male,2.4,1380,Manufacturing,Manufacturing,self_made,China,Unchanged
2024,Ye Chenghai & family,80,Male,2.4,1380,Healthcare,Healthcare,No Info,Hong Kong,Decreased
2024,Yu Zhuyun,50,Male,2.4,1380,Construction & Engineering,Construction & Engineering,No Info,China,Unchanged
2024,Zhang Bangxin,44,Male,2.4,1380,Service,Service,self_made,China,Increased
2024,Zhu Gongshan & family,66,Male,2.4,1380,Manufacturing,Manufacturing,self_made,China,Decreased
2024,Zou Zhinong & family,56,Male,2.4,1380,Manufacturing,Manufacturing,self_made,China,Unchanged
2024,Leonard Abess,75,Male,2.3,1438,Finance & Investments,Finance & Investments,self_made,United States,Unchanged
2024,Prem Kumar Arora,85,Male,2.3,1438,Healthcare,Healthcare,Inherited,India,Increased
2024,Pavel Baudis,63,Male,2.3,1438,Technology,Technology,Inherited,Czech Republic,Increased
2024,Yvonne Bauer,47,Female,2.3,1438,Media & Entertainment,Media & Entertainment,Inherited,Germany,Decreased
2024,R.G. Chandramogan,75,Male,2.3,1438,Food & Beverage,Food & Beverage,self_made,India,Increased
2024,Chao Teng-hsiung,79,Male,2.3,1438,Real Estate,Real Estate,self_made,Taiwan,Unchanged
2024,Bruce Cheng,87,Male,2.3,1438,Technology,Technology,self_made,Taiwan,Increased
2024,Cheng Yixiao,40,Male,2.3,1438,Media & Entertainment,Media & Entertainment,self_made,China,Decreased
2024,Mark Davis,68,Male,2.3,1438,Sports,Sports,No Info,United States,Increased
2024,Anand Deshpande,61,Male,2.3,1438,Technology,Technology,self_made,India,Increased
2024,Egon Durban,50,Male,2.3,1438,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Bob Ell,79,Male,2.3,1438,Real Estate,Real Estate,self_made,Australia,Increased
2024,John Fish,64,Male,2.3,1438,Construction & Engineering,Construction & Engineering,self_made,United States,Unchanged
2024,Rolf Gerling,69,Male,2.3,1438,Finance & Investments,Finance & Investments,No Info,Germany,Increased
2024,Kamal Ghaffarian,65,Male,2.3,1438,Energy,Energy,self_made,United States,Increased
2024,Noam Gottesman,62,Male,2.3,1438,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Stein Erik Hagen,67,Male,2.3,1438,Fashion & Retail,Fashion & Retail,self_made,Norway,Increased
2024,Caroline Hagen Kjos,40,Female,2.3,1438,Diversified,Diversified,self_made,Norway,Increased
2024,Luciano Hang,61,Male,2.3,1438,Fashion & Retail,Fashion & Retail,self_made,Brazil,Decreased
2024,Patrick Hanrahan,68,Male,2.3,1438,Technology,Technology,self_made,United States,Increased
2024,Kenneth Hao,55,Male,2.3,1438,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Douglas Hsu,81,Male,2.3,1438,Diversified,Diversified,self_made,Taiwan,Increased
2024,Hu Rongda & family,65,Male,2.3,1438,Manufacturing,Manufacturing,Inherited,China,Increased
2024,William Lauder,63,Male,2.3,1438,Fashion & Retail,Fashion & Retail,Inherited,United States,Decreased
2024,Lee Yeow Seng,46,Male,2.3,1438,Real Estate,Real Estate,Inherited,Malaysia,Increased
2024,Lim Kok Thay,72,Male,2.3,1438,Gambling & Casinos,Gambling & Casinos,Inherited,Malaysia,Unchanged
2024,Louise Lindh,44,Female,2.3,1438,Diversified,Diversified,Inherited,Sweden,Increased
2024,Daniel Lubetzky,55,Male,2.3,1438,Food & Beverage,Food & Beverage,self_made,United States,Increased
2024,Palmer Luckey,31,Male,2.3,1438,Technology,Technology,self_made,United States,Increased
2024,Constantinos Martinos & family,71,Male,2.3,1438,Logistics,Logistics,Inherited,Greece,Unchanged
2024,Ilson Mateus & family,61,Male,2.3,1438,Fashion & Retail,Fashion & Retail,Inherited,Brazil,Increased
2024,Mi Enhua,66,Male,2.3,1438,Fashion & Retail,Fashion & Retail,Inherited,China,Unchanged
2024,Greg Mondre,49,Male,2.3,1438,Finance & Investments,Finance & Investments,Inherited,United States,Increased
2024,David Nahmad,76,Male,2.3,1438,Fashion & Retail,Fashion & Retail,Inherited,Monaco,Unchanged
2024,Adam Neumann,45,Male,2.3,1438,Real Estate,Real Estate,Inherited,Israel,Increased
2024,Alfred Oetker,57,Male,2.3,1438,Fashion & Retail,Fashion & Retail,Inherited,Germany,Decreased
2024,Carl Ferdinand Oetker,51,Male,2.3,1438,Fashion & Retail,Fashion & Retail,self_made,Germany,Decreased
2024,Julia Oetker,45,Female,2.3,1438,Fashion & Retail,Fashion & Retail,self_made,Germany,Decreased
2024,Tor Peterson,59,Male,2.3,1438,Metals & Mining,Metals & Mining,self_made,United States,Decreased
2024,Candido Pinheiro Koren de Lima & family,77,Male,2.3,1438,Healthcare,Healthcare,self_made,Brazil,Unchanged
2024,"Reinfried Pohl, Jr.",64,Male,2.3,1438,Finance & Investments,Finance & Investments,self_made,Germany,Increased
2024,Jupally Rameshwar Rao,68,Male,2.3,1438,Real Estate,Real Estate,self_made,India,Increased
2024,P.P. Reddy,66,Male,2.3,1438,Construction & Engineering,Construction & Engineering,self_made,India,Increased
2024,Christopher Rokos,53,Male,2.3,1438,Finance & Investments,Finance & Investments,self_made,United Kingdom,Increased
2024,Karin Schick,53,Female,2.3,1438,Technology,Technology,self_made,Germany,Increased
2024,Stefan Soloviev,48,Male,2.3,1438,Real Estate,Real Estate,self_made,United States,Unchanged
2024,Teresita Sy-Coson,73,Female,2.3,1438,Diversified,Diversified,No Info,Philippines,Increased
2024,Jim Thompson,84,Male,2.3,1438,Logistics,Logistics,self_made,United Kingdom,Increased
2024,Arvind Tiku,54,Male,2.3,1438,Energy,Energy,self_made,India,Decreased
2024,Donald Trump,77,Male,2.3,1438,Real Estate,Real Estate,self_made,United States,Decreased
2024,Hamdi Ulukaya,51,Male,2.3,1438,Food & Beverage,Food & Beverage,self_made,Turkey,Increased
2024,David Walentas,85,Male,2.3,1438,Real Estate,Real Estate,self_made,United States,Decreased
2024,Wang Junshi & family,75,Male,2.3,1438,Manufacturing,Manufacturing,self_made,China,Decreased
2024,Xue Hua,54,Male,2.3,1438,Manufacturing,Manufacturing,self_made,China,Decreased
2024,Yeung Kin-man,60,Male,2.3,1438,Manufacturing,Manufacturing,self_made,Hong Kong,Increased
2024,Yoo Jung-hyun,54,Female,2.3,1438,Media & Entertainment,Media & Entertainment,self_made,South Korea,Decreased
2024,Patrick Zalupski,43,Male,2.3,1438,Real Estate,Real Estate,self_made,United States,Increased
2024,Anita Zucker,72,Female,2.3,1438,Manufacturing,Manufacturing,self_made,United States,Increased
2024,Cameron Adams,44,Male,2.2,1496,Technology,Technology,self_made,Australia,Increased
2024,Mika Anttonen,57,Male,2.2,1496,Energy,Energy,self_made,Finland,Increased
2024,Lee Bass,67,Male,2.2,1496,Energy,Energy,self_made,United States,Decreased
2024,Guilherme Benchimol,47,Male,2.2,1496,Finance & Investments,Finance & Investments,self_made,Brazil,Increased
2024,Brett Blundy,64,Male,2.2,1496,Fashion & Retail,Fashion & Retail,self_made,Australia,Unchanged
2024,William Boyd & family,92,Male,2.2,1496,Gambling & Casinos,Gambling & Casinos,self_made,United States,Increased
2024,Timothy Boyle,74,Male,2.2,1496,Fashion & Retail,Fashion & Retail,No Info,United States,Decreased
2024,Julio Bozano,88,Male,2.2,1496,Finance & Investments,Finance & Investments,self_made,Brazil,Increased
2024,Anand Burman,71,Male,2.2,1496,Food & Beverage,Food & Beverage,self_made,India,Increased
2024,D. Leopoldo Del Pino,61,Male,2.2,1496,Construction & Engineering,Construction & Engineering,self_made,Spain,Increased
2024,Dermot Desmond,73,Male,2.2,1496,Finance & Investments,Finance & Investments,self_made,Ireland,Unchanged
2024,Timothy Dunn & family,68,Male,2.2,1496,Energy,Energy,self_made,United States,Increased
2024,Maria Franca Fissolo,89,Female,2.2,1496,Food & Beverage,Food & Beverage,self_made,Italy,Increased
2024,Tom Ford,62,Male,2.2,1496,Fashion & Retail,Fashion & Retail,self_made,United States,Unchanged
2024,Adam Foroughi,43,Male,2.2,1496,Media & Entertainment,Media & Entertainment,self_made,United States,Increased
2024,Luiz Frias,60,Male,2.2,1496,Media & Entertainment,Media & Entertainment,self_made,Brazil,Increased
2024,Lawrence Golub,64,Male,2.2,1496,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Alec Gores,71,Male,2.2,1496,Finance & Investments,Finance & Investments,self_made,United States,Decreased
2024,Dmitry Kamenshchik,55,Male,2.2,1496,Service,Service,self_made,Russia,Decreased
2024,Adam Kwok,41,Male,2.2,1496,Real Estate,Real Estate,self_made,Hong Kong,Decreased
2024,Kristo Käärmann,43,Male,2.2,1496,Finance & Investments,Finance & Investments,self_made,Estonia,Increased
2024,Lam Wai-ying,64,Female,2.2,1496,Manufacturing,Manufacturing,self_made,Hong Kong,Increased
2024,Spiro Latsis & family,77,Male,2.2,1496,Diversified,Diversified,self_made,Greece,Increased
2024,Li Jianquan & family,67,Male,2.2,1496,Healthcare,Healthcare,No Info,Hong Kong,Decreased
2024,Liang Rubo,41,Male,2.2,1496,Technology,Technology,No Info,China,Increased
2024,Prayudh Mahagitsiri,78,Male,2.2,1496,Food & Beverage,Food & Beverage,self_made,Thailand,Decreased
2024,Bill Malhotra,74,Male,2.2,1496,Real Estate,Real Estate,self_made,Canada,Increased
2024,Howard Marks,77,Male,2.2,1496,Finance & Investments,Finance & Investments,self_made,United States,Unchanged
2024,Scott Nuttall,51,Male,2.2,1496,Finance & Investments,Finance & Investments,No Info,United States,Increased
2024,Jennifer Pritzker,73,Female,2.2,1496,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,P.V. Krishna Reddy,54,Male,2.2,1496,Construction & Engineering,Construction & Engineering,self_made,India,Increased
2024,Larry Robbins,54,Male,2.2,1496,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Filiz Sahenk,57,Female,2.2,1496,Diversified,Diversified,self_made,Turkey,Decreased
2024,Sheryl Sandberg,54,Female,2.2,1496,Technology,Technology,self_made,United States,Increased
2024,Paul Saville,68,Male,2.2,1496,Real Estate,Real Estate,self_made,United States,Increased
2024,Radik Shaimiev,59,Male,2.2,1496,Energy,Energy,self_made,Russia,Increased
2024,Shi Yonghong & family,55,Male,2.2,1496,Food & Beverage,Food & Beverage,self_made,China,Decreased
2024,Albert Shigaboutdinov,71,Male,2.2,1496,Diversified,Diversified,self_made,Russia,Increased
2024,Ryan Smith,45,Male,2.2,1496,Technology,Technology,self_made,United States,Increased
2024,Rustem Sulteev,70,Male,2.2,1496,Energy,Energy,self_made,Russia,Increased
2024,Tang Yiu,90,Male,2.2,1496,Fashion & Retail,Fashion & Retail,self_made,Hong Kong,Decreased
2024,Pierre van der Mersch,89,Male,2.2,1496,Finance & Investments,Finance & Investments,self_made,Belgium,Unchanged
2024,Weng Xianding,62,Male,2.2,1496,Healthcare,Healthcare,self_made,China,Increased
2024,Kie Chie Wong,75,Male,2.2,1496,Metals & Mining,Metals & Mining,self_made,Malaysia,Increased
2024,Xu Shugen,58,Male,2.2,1496,Manufacturing,Manufacturing,self_made,China,Decreased
2024,Ye Guofu,46,Male,2.2,1496,Fashion & Retail,Fashion & Retail,self_made,China,Decreased
2024,Michael Ying,74,Male,2.2,1496,Fashion & Retail,Fashion & Retail,self_made,Hong Kong,Increased
2024,Zhang Fan,58,Male,2.2,1496,Technology,Technology,self_made,China,Increased
2024,Zhang Jingzhang & family,88,Male,2.2,1496,Manufacturing,Manufacturing,self_made,China,Decreased
2024,Andrey Andreev,50,Male,2.1,1545,Technology,Technology,Inherited,United Kingdom,Increased
2024,Suhail Bahwan,85,Male,2.1,1545,Diversified,Diversified,Inherited,Oman,Decreased
2024,Marina Berlusconi,57,Female,2.1,1545,Media & Entertainment,Media & Entertainment,Inherited,Italy,Unchanged
2024,Pier Silvio Berlusconi,54,Male,2.1,1545,Media & Entertainment,Media & Entertainment,Inherited,Italy,Unchanged
2024,Thor Bjorgolfsson,57,Male,2.1,1545,Diversified,Diversified,self_made,Iceland,Decreased
2024,David Booth,78,Male,2.1,1545,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Richard Branson,73,Male,2.1,1545,Diversified,Diversified,self_made,United Kingdom,Decreased
2024,Nicola Bulgari,83,Male,2.1,1545,Fashion & Retail,Fashion & Retail,self_made,Italy,Increased
2024,Chang Kuo-Hua,69,Male,2.1,1545,Logistics,Logistics,No Info,Taiwan,Increased
2024,Chen Jinxia,56,Female,2.1,1545,Finance & Investments,Finance & Investments,self_made,China,Decreased
2024,Chen Shibin,57,Male,2.1,1545,Manufacturing,Manufacturing,self_made,China,Decreased
2024,Jack Cockwell,83,Male,2.1,1545,Finance & Investments,Finance & Investments,self_made,Canada,Increased
2024,Kommer Damen,80,Male,2.1,1545,Manufacturing,Manufacturing,self_made,Netherlands,Increased
2024,Jamie Dimon,68,Male,2.1,1545,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,James Dinan,64,Male,2.1,1545,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,Domenico Dolce,65,Male,2.1,1545,Fashion & Retail,Fashion & Retail,Inherited,Italy,Unchanged
2024,Georgi Domuschiev,51,Male,2.1,1545,Diversified,Diversified,Inherited,Bulgaria,Unchanged
2024,Kiril Domuschiev,54,Male,2.1,1545,Diversified,Diversified,Inherited,Bulgaria,Unchanged
2024,Alfredo Egydio Arruda Villela Filho,54,Male,2.1,1545,Finance & Investments,Finance & Investments,self_made,Brazil,Increased
2024,Miguel Fluxa Rossello,85,Male,2.1,1545,Service,Service,self_made,Spain,Decreased
2024,Richard Fortin,75,Male,2.1,1545,Fashion & Retail,Fashion & Retail,self_made,Canada,Increased
2024,Stefano Gabbana,61,Male,2.1,1545,Fashion & Retail,Fashion & Retail,self_made,Italy,Unchanged
2024,Gordon Getty,90,Male,2.1,1545,Energy,Energy,self_made,United States,Unchanged
2024,David Golub,61,Male,2.1,1545,Finance & Investments,Finance & Investments,self_made,United States,Increased
2024,John Hancock,48,Male,2.1,1545,Metals & Mining,Metals & Mining,Inherited,Australia,Increased
2024,Bahaa Hariri,57,Male,2.1,1545,Real Estate,Real Estate,Inherited,Lebanon,Unchanged
2024,Gerry Harvey,84,Male,2.1,1545,Fashion & Retail,Fashion & Retail,No Info,Australia,Increased
2024,"B. Wayne Hughes, Jr.",64,Male,2.1,1545,Real Estate,Real Estate,self_made,United States,Increased
2024,Hui Wing Mau,73,Male,2.1,1545,Real Estate,Real Estate,self_made,Hong Kong,Increased
2024,Valentin Kipyatkov,47,Male,2.1,1545,Technology,Technology,self_made,Cyprus,Increased
